usa_or_hhsregion,region,Date,A.2.5_share,A.2.5_marker,AY.1_share,AY.1_marker,AY.2_share,AY.2_marker,AY.3_share,AY.3_marker,B.1_share,B.1_marker,B.1.1_share,B.1.1_marker,B.1.1.519_share,B.1.1.519_marker,B.1.1.529_share,B.1.1.529_marker,B.1.1.7_share,B.1.1.7_marker,B.1.2_share,B.1.2_marker,B.1.351_share,B.1.351_marker,B.1.427_share,B.1.427_marker,B.1.429_share,B.1.429_marker,B.1.525_share,B.1.525_marker,B.1.526_share,B.1.526_marker,B.1.526.1_share,B.1.526.1_marker,B.1.526.2_share,B.1.526.2_marker,B.1.596_share,B.1.596_marker,B.1.617_share,B.1.617_marker,B.1.617.1_share,B.1.617.1_marker,B.1.617.2_share,B.1.617.2_marker,B.1.617.3_share,B.1.617.3_marker,B.1.621_share,B.1.621_marker,B.1.621.1_share,B.1.621.1_marker,B.1.626_share,B.1.626_marker,B.1.628_share,B.1.628_marker,B.1.637_share,B.1.637_marker,BA.1.1_share,BA.1.1_marker,BA.2_share,BA.2_marker,BA.2.12.1_share,BA.2.12.1_marker,BA.2.75_share,BA.2.75_marker,BA.2.75.2_share,BA.2.75.2_marker,BA.2.86_share,BA.2.86_marker,BA.3.2_share,BA.3.2_marker,BA.4_share,BA.4_marker,BA.4.6_share,BA.4.6_marker,BA.5_share,BA.5_marker,BA.5.2.6_share,BA.5.2.6_marker,BF.11_share,BF.11_marker,BF.7_share,BF.7_marker,BN.1_share,BN.1_marker,BQ.1_share,BQ.1_marker,BQ.1.1_share,BQ.1.1_marker,CH.1.1_share,CH.1.1_marker,EG.5_share,EG.5_marker,EG.5.1.8_share,EG.5.1.8_marker,EG.6.1_share,EG.6.1_marker,EU.1.1_share,EU.1.1_marker,FD.1.1_share,FD.1.1_marker,FD.2_share,FD.2_marker,FE.1.1_share,FE.1.1_marker,FL.1.5.1_share,FL.1.5.1_marker,GE.1_share,GE.1_marker,GK.1.1_share,GK.1.1_marker,GK.2_share,GK.2_marker,HF.1_share,HF.1_marker,HK.3_share,HK.3_marker,HV.1_share,HV.1_marker,JD.1.1_share,JD.1.1_marker,JF.1_share,JF.1_marker,JG.3_share,JG.3_marker,JN.1_share,JN.1_marker,JN.1.11.1_share,JN.1.11.1_marker,JN.1.13_share,JN.1.13_marker,JN.1.13.1_share,JN.1.13.1_marker,JN.1.16_share,JN.1.16_marker,JN.1.16.1_share,JN.1.16.1_marker,JN.1.18_share,JN.1.18_marker,JN.1.18.6_share,JN.1.18.6_marker,JN.1.32_share,JN.1.32_marker,JN.1.4.3_share,JN.1.4.3_marker,JN.1.7_share,JN.1.7_marker,JN.1.8.1_share,JN.1.8.1_marker,KP.1.1_share,KP.1.1_marker,KP.1.1.3_share,KP.1.1.3_marker,KP.1.2_share,KP.1.2_marker,KP.2_share,KP.2_marker,KP.2.15_share,KP.2.15_marker,KP.2.3_share,KP.2.3_marker,KP.3_share,KP.3_marker,KP.3.1.1_share,KP.3.1.1_marker,KP.4.1_share,KP.4.1_marker,KQ.1_share,KQ.1_marker,KS.1_share,KS.1_marker,KV.2_share,KV.2_marker,KW.1.1_share,KW.1.1_marker,LB.1_share,LB.1_marker,LB.1.3.1_share,LB.1.3.1_marker,LF.3.1_share,LF.3.1_marker,LF.7_share,LF.7_marker,LF.7.2.1_share,LF.7.2.1_marker,LF.7.7.1_share,LF.7.7.1_marker,LF.7.7.2_share,LF.7.7.2_marker,LF.7.9_share,LF.7.9_marker,LP.1_share,LP.1_marker,LP.8.1_share,LP.8.1_marker,MC.1_share,MC.1_marker,MC.10.1_share,MC.10.1_marker,MC.19_share,MC.19_marker,MC.28.1_share,MC.28.1_marker,NB.1.8.1_share,NB.1.8.1_marker,NW.1_share,NW.1_marker,P.1_share,P.1_marker,P.2_share,P.2_marker,PA.1_share,PA.1_marker,PQ.17_share,PQ.17_marker,PQ.17.11_share,PQ.17.11_marker,PQ.2.1.6_share,PQ.2.1.6_marker,PQ.2.8.1_share,PQ.2.8.1_marker,RV.1_share,RV.1_marker,XBB_share,XBB_marker,XBB.1.16_share,XBB.1.16_marker,XBB.1.16.1_share,XBB.1.16.1_marker,XBB.1.16.11_share,XBB.1.16.11_marker,XBB.1.16.15_share,XBB.1.16.15_marker,XBB.1.16.17_share,XBB.1.16.17_marker,XBB.1.16.6_share,XBB.1.16.6_marker,XBB.1.42.2_share,XBB.1.42.2_marker,XBB.1.5_share,XBB.1.5_marker,XBB.1.5.1_share,XBB.1.5.1_marker,XBB.1.5.10_share,XBB.1.5.10_marker,XBB.1.5.59_share,XBB.1.5.59_marker,XBB.1.5.68_share,XBB.1.5.68_marker,XBB.1.5.70_share,XBB.1.5.70_marker,XBB.1.5.72_share,XBB.1.5.72_marker,XBB.1.9.1_share,XBB.1.9.1_marker,XBB.1.9.2_share,XBB.1.9.2_marker,XBB.2.3_share,XBB.2.3_marker,XBB.2.3.8_share,XBB.2.3.8_marker,XDP_share,XDP_marker,XDV.1_share,XDV.1_marker,XEC_share,XEC_marker,XEC.4_share,XEC.4_marker,XEK_share,XEK_marker,XEQ_share,XEQ_marker,XFC_share,XFC_marker,XFG_share,XFG_marker,XFG.1_share,XFG.1_marker,XFG.1.1_share,XFG.1.1_marker,XFG.10.4_share,XFG.10.4_marker,XFG.14.1_share,XFG.14.1_marker,XFG.2.5.1_share,XFG.2.5.1_marker,XFG.23.1.3_share,XFG.23.1.3_marker,XFG.6_share,XFG.6_marker,XFV_share,XFV_marker,XFY_share,XFY_marker,XFZ_share,XFZ_marker,n_marker_1,n_marker_2,n_marker_0,n_marker_1_wk
4,region_04,2024-06-15,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.001572326989844425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05534210223704572,0.0,0.026102726134316336,0.0,0.0,0.0,0.0,0.0,0.006446894879142423,0.0,0.03565206510635709,0.0,0.028434142656624264,0.0,0.0015799207612872,2.0,0.0,0.0,0.0,0.0,0.012778565706685145,0.0,0.01627637483179567,0.0,0.03362400853075083,0.0,0.024818758363835472,0.0,0.00232018914539365,0.0,0.12252854003704015,0.0,0.006958481001978075,0.0,0.16946898959577078,0.0,0.2523771535073008,0.0,0.04084667330607768,0.0,0.01045837656129147,0.0,0.024949629395268805,0.0,0.00773058657068755,0.0,0.00813818741589782,0.0,0.0018563318066298802,0.0,0.11196062894804132,0.0,0.0,,0.01134957196579,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0104830174047189,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018563318066298802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067818228465815165,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,1,83,2
4,region_04,2024-06-22,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.00314465397968885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06110846400260922,0.0,0.013128793681971687,0.0,0.0,0.0,0.0,0.0,0.012893789758284846,0.0,0.04135198006406422,0.0,0.04059191048145289,0.0,0.0031598415225744,0.0,0.0,0.0,0.0,0.0,0.00928075658157465,0.0,0.0,0.0,0.05104912538081403,0.0,0.018561964621767364,0.0,0.0046403782907873,0.0,0.08773069935185562,0.0,0.005138953061153449,0.0,0.16615591943264002,0.0,0.2098824999162129,0.0,0.05061779450625178,0.0,0.0046403782907873,0.0,0.033622883958741974,0.0,0.0046403782907873,0.0,0.0,0.0,0.0037126636132597604,0.0,0.16387139473642615,0.0,0.0,,0.0139211349887773,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0121880258666351,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037126636132597604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,84,3
4,region_04,2024-06-29,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.001572326989844425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423965636681279,0.0,0.011443446635815233,0.0,0.0,0.0,0.0,0.0,0.014470866955546748,0.0,0.03204150881577764,0.0,0.03350162728811082,0.0,0.0015799207612872,0.0,0.0013040490448474715,0.0,0.0,0.0,0.010379929854736989,0.0,0.0,0.0,0.05613818004106476,0.0,0.021710052038542885,0.0,0.00232018914539365,0.0,0.08864749750340134,0.0,0.0025694765305767247,0.0,0.1827712292256562,0.0,0.1866751502019278,0.0,0.056038742419332224,0.0,0.005307942725029602,0.0,0.016811441979370987,0.0,0.009700793838735785,0.0,0.0,0.0,0.0032451899955048737,0.0,0.1683544349041044,0.0,0.0015779657470476056,2.0,0.01888566342961929,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.03068823970439232,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033499385174806965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014936067108508165,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,1,84,4
4,region_04,2024-07-06,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02368466333364658,0.0,0.009758099589658778,0.0,0.0,0.0,0.0,0.0,0.016047944152808653,0.0,0.022731037567491067,0.0,0.02641134409476875,0.0,0.0,0.0,0.002608098089694943,0.0,0.0,0.0,0.011479103127899326,0.0,0.0,0.0,0.0612272347013155,0.0,0.024858139455318402,0.0,0.0,0.0,0.08956429565494707,0.0,0.0,0.0,0.1993865390186724,0.0,0.16346780048764267,0.0,0.061459690332412664,0.0,0.005975507159271904,0.0,0.0,0.0,0.014761209386684269,0.0,0.0,0.0,0.002777716377749987,0.0,0.17283747507178263,0.0,0.003155931494095211,0.0,0.023850191870461276,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.04918845354214955,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002987213421701633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002987213421701633,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,85,5
4,region_04,2024-07-13,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0009379325519230978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007925250948491182,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008940545039398264,0.0,0.030712862147511538,0.0,0.008895199753255666,0.0,0.0,0.0,0.0028667461592703776,0.0,0.009609022266102593,0.0,0.019939768048952995,0.0,0.022863344738458642,0.0,0.0035734012042386923,0.0,0.0021719329815823216,0.0,0.0,0.0,0.008411449980701124,0.0,0.0,0.0,0.05138058774173254,0.0,0.026792430149560578,0.0,0.0008994036237709099,0.0,0.08615711842748248,0.0,0.003640715466727559,0.0,0.2001687602798929,0.0,0.17467184182212284,0.0,0.09578127380121833,0.0,0.004974421596185804,0.0,0.001963924590117184,0.0,0.014051048732970016,0.0,0.0,0.0,0.0024685170289805844,0.0,0.16000928544664972,0.0,0.0015779657470476056,0.0,0.015447586287538147,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.03848887617983243,0.0,0.0,,0.001183047690170061,2.0,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014936067108508165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002703949126205253,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,1,85,6
4,region_04,2024-07-20,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0018758651038461955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015850501896982365,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017881090078796528,0.0,0.0377410609613765,0.0,0.008032299916852555,0.0,0.0,0.0,0.005733492318540755,0.0,0.003170100379396532,0.0,0.017148498530414922,0.0,0.019315345382148536,0.0,0.007146802408477385,0.0,0.0017357678734697,0.0,0.0,0.0,0.005343796833502923,0.0,0.0,0.0,0.041533940782149587,0.0,0.028726720843802758,0.0,0.0017988072475418199,0.0,0.0827499412000179,0.0,0.007281430933455118,0.0,0.20095098154111338,0.0,0.185875883156603,0.0,0.130102857270024,0.0,0.0039733360330997045,0.0,0.003927849180234368,0.0,0.013340888079255764,0.0,0.0,0.0,0.0021593176802111817,0.0,0.14718109582151684,0.0,0.0,0.0,0.0070449807046150175,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.027789298817515316,0.0,0.0,,0.002366095380340122,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002420684830708873,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,86,7
4,region_04,2024-07-27,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0009379325519230978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007925250948491182,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008940545039398264,0.0,0.030157267744955262,0.0,0.008496641339653516,0.0,0.0,0.0,0.0028667461592703776,0.0,0.0021813946274145063,0.0,0.01319111204903681,0.0,0.018490990605017105,0.0,0.00495437190581395,0.0,0.00086788393673485,0.0,0.0,0.0,0.005861163579302416,0.0,0.0,0.0,0.036639813732887966,0.0,0.027903813876824418,0.0,0.0008994036237709099,0.0,0.08194852799531954,0.0,0.006912427650990304,0.0,0.1929516901959588,0.0,0.17623294912504422,0.0,0.16239530843122177,0.0,0.004536187501767295,0.0,0.0031262683511803866,0.0,0.015174528838889177,0.0,0.0,0.0,0.002076318252930424,0.0,0.14944361256701605,0.0,0.002445361214793361,0.0,0.012798409622255261,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.026886843552901576,0.0,0.0,,0.0029181404453184276,0.0,0.0,,0.0024877699056210117,2.0,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012103424153544365,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,1,86,8
4,region_04,2024-08-03,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022573474528534025,0.0,0.008960982762454476,0.0,0.0,0.0,0.0,0.0,0.001192688875432481,0.0,0.0092337255676587,0.0,0.017666635827885673,0.0,0.002761941403150515,0.0,0.0,0.0,0.0,0.0,0.006378530325101909,0.0,0.0,0.0,0.03174568668362635,0.0,0.027080906909846075,0.0,0.0,0.0,0.0811471147906212,0.0,0.0065434243685254904,0.0,0.18495239885080425,0.0,0.16659001509348548,0.0,0.19468775959241955,0.0,0.005099038970434885,0.0,0.002324687522126405,0.0,0.01700816959852259,0.0,0.0,0.0,0.0019933188256496667,0.0,0.15170612931251523,0.0,0.004890722429586722,0.0,0.018551838539895504,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.025984388288287835,0.0,0.0,,0.0034701855102967335,0.0,0.0,,0.004975539811242023,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,87,9
4,region_04,2024-08-10,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011152732553646502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024011695624462162,0.0,0.01008460867506935,0.0,0.0,0.0,0.0,0.0,0.003220309161614316,0.0,0.014599230854461543,0.0,0.016297534982570284,0.0,0.004801034873637974,0.0,0.0,0.0,0.0,0.0,0.006833316111338412,0.0,0.0,0.0,0.028201331442133253,0.0,0.029987274939637758,0.0,0.0,0.0,0.09992162578162687,0.0,0.004248497736019345,0.0,0.17177650579029602,0.0,0.15354253513117627,0.0,0.2109748131107716,0.0,0.0034712850021951704,0.0,0.0011623437610632024,0.0,0.011978007409544161,0.0,0.0,0.0,0.003655717098930178,0.0,0.13740044534206386,0.0,0.006341737242312008,0.0,0.0169942700082347,0.0,0.001331073381671925,2.0,0.0,,0.0,,0.0,,0.0,,0.02813253159457369,0.0,0.0,,0.004383075975864661,0.0,0.0,,0.004628869866092558,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004857689975515761,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,1,1,87,0
4,region_04,2024-08-17,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022305465107293003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0254499167203903,0.0,0.011208234587684225,0.0,0.0,0.0,0.0,0.0,0.00524792944779615,0.0,0.019964736141264386,0.0,0.014928434137254896,0.0,0.006840128344125431,0.0,0.0,0.0,0.0,0.0,0.007288101897574915,0.0,0.0,0.0,0.024656976200640154,0.0,0.03289364296942944,0.0,0.0,0.0,0.11869613677263255,0.0,0.0019535711035132,0.0,0.15860061272978782,0.0,0.14049505516886707,0.0,0.22726186662912365,0.0,0.001843531033955455,0.0,0.0,0.0,0.006947845220565735,0.0,0.0,0.0,0.005318115372210689,0.0,0.1230947613716125,0.0,0.007792752055037294,0.0,0.015436701476573894,0.0,0.00266214676334385,0.0,0.0,,0.0,,0.0,,0.0,,0.030280674900859544,0.0,0.0,,0.0052959664414325884,0.0,0.0,,0.004282199920943092,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009715379951031522,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,89,1
