usa_or_hhsregion,variant,Date,share,share_hi,share_lo,time_interval,modeltype,nchs_or_count_flag,region
1,B.1.621,2021-07-17,0.02334025502,0.09134401381,0.00564915687,weekly,weighted,0.0,region_01
1,Other,2021-07-17,0.07890322313588236,0.11302464306364707,0.05385483073882353,weekly,weighted,0.0,region_01
1,P.1,2021-07-17,0.010513941757499999,0.038593797945,0.0028056170575000003,weekly,weighted,0.0,region_01
1,B.1.621,2021-07-24,0.01110816263875,0.019301417285,0.00640194246,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-07-24,0.9532057175582955,0.9707643525164773,0.9289828288282954,weekly,weighted,0.0,region_01
1,AY.3,2021-07-24,0.086163606495,0.108916945755,0.067802757025,weekly,weighted,0.0,region_01
1,Other,2021-07-24,0.043598496253292686,0.06648295459036585,0.02702740377731707,weekly,weighted,0.0,region_01
1,P.1,2021-07-24,0.005805340015,0.0287269442375,0.0011513213375,weekly,weighted,0.0,region_01
1,P.1,2021-07-31,0.010832394474285715,0.019194140762857144,0.00595291072,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-07-31,0.9540662059832185,0.9699120685966667,0.9328280406439081,weekly,weighted,0.0,region_01
1,B.1.621,2021-07-31,0.013198486530000001,0.027273155482857143,0.006292976437142857,weekly,weighted,0.0,region_01
1,B.1.628,2021-07-31,0.0034724882166666665,0.01790661178333333,0.0006654828333333334,weekly,weighted,0.0,region_01
1,AY.3,2021-07-31,0.10895317048,0.16564679146,0.07003456354,weekly,weighted,0.0,region_01
1,Other,2021-07-31,0.041907971308235294,0.061109179082941174,0.02748971783070588,weekly,weighted,0.0,region_01
1,Other,2021-08-07,0.020847385299764706,0.03225873352682353,0.012926663386705882,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-08-07,0.9781089030032557,0.9860762212163954,0.9671782622506977,weekly,weighted,0.0,region_01
1,P.1,2021-08-07,0.0060963670275,0.0144289135925,0.002568472525,weekly,weighted,0.0,region_01
1,B.1.621,2021-08-07,0.00269685251,0.014297830873333334,0.00050895472,weekly,weighted,0.0,region_01
1,Other,2021-08-14,0.012969381542705882,0.019651386887058822,0.008126902459529411,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-08-14,0.9864616805604762,0.9915280285333333,0.9793997456630953,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-08-21,0.9859221336390476,0.992804489674762,0.9747577565061905,weekly,weighted,0.0,region_01
1,B.1.621,2021-08-21,0.00334892189,0.00925686583,0.00120696996,weekly,weighted,0.0,region_01
1,Other,2021-08-21,0.013841170209305555,0.02584468102486111,0.007029302844027778,weekly,weighted,0.0,region_01
1,Other,2021-08-28,0.00661161682,0.03376463056,0.001266042,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-08-28,0.9898518423239285,0.9967616434608333,0.9759745115328571,weekly,weighted,0.0,region_01
1,Other,2021-09-04,0.00671530794,0.02759188972,0.00160824601,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-09-04,0.9952576487529269,0.9982114441507317,0.9897409234104879,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-09-11,0.9982353098692499,0.999330097436375,0.9961867675183751,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-09-18,0.997404498818395,0.9992989235451851,0.9932664905060494,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-09-25,0.9952684323507792,0.9991985358198702,0.9848602561207791,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-10-02,0.9929823465645,0.99870198816075,0.9785745881495,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-10-09,0.9958741253535212,0.9992796510042252,0.9868721198030986,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-10-16,0.996294431872078,0.999221400007013,0.9889298096881818,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-10-23,0.9949506458485525,0.9991899650346052,0.9833699417747369,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-10-30,0.9929942011834667,0.9986027201021334,0.9792955589292001,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-11-06,0.9948298415617568,0.9990182639785135,0.9843170328717566,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-11-13,0.9923320742883784,0.9981925527794594,0.978919521377027,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-11-20,0.990056417277973,0.9975738968398649,0.9730752029933785,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-11-27,0.9922727673021918,0.9983832623867123,0.9776454772038355,weekly,weighted,0.0,region_01
1,B.1.1.529,2021-12-04,0.003286858886382979,0.005544468076382979,0.0017824963659574468,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-12-04,0.9951456257274286,0.9977400115555715,0.9909013986588572,weekly,weighted,0.0,region_01
1,B.1.1.529,2021-12-11,0.015509385444929578,0.021693241821267605,0.010711657945492958,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-12-11,0.9817279157508451,0.987589723627324,0.9740978227530985,weekly,weighted,0.0,region_01
