Date,A.2.5_share,A.2.5_marker,AY.1_share,AY.1_marker,AY.2_share,AY.2_marker,AY.3_share,AY.3_marker,B.1_share,B.1_marker,B.1.1_share,B.1.1_marker,B.1.1.519_share,B.1.1.519_marker,B.1.1.529_share,B.1.1.529_marker,B.1.1.7_share,B.1.1.7_marker,B.1.2_share,B.1.2_marker,B.1.351_share,B.1.351_marker,B.1.427_share,B.1.427_marker,B.1.429_share,B.1.429_marker,B.1.525_share,B.1.525_marker,B.1.526_share,B.1.526_marker,B.1.526.1_share,B.1.526.1_marker,B.1.526.2_share,B.1.526.2_marker,B.1.596_share,B.1.596_marker,B.1.617_share,B.1.617_marker,B.1.617.1_share,B.1.617.1_marker,B.1.617.2_share,B.1.617.2_marker,B.1.617.3_share,B.1.617.3_marker,B.1.621_share,B.1.621_marker,B.1.621.1_share,B.1.621.1_marker,B.1.626_share,B.1.626_marker,B.1.628_share,B.1.628_marker,B.1.637_share,B.1.637_marker,BA.1.1_share,BA.1.1_marker,BA.2_share,BA.2_marker,BA.2.12.1_share,BA.2.12.1_marker,BA.2.75_share,BA.2.75_marker,BA.2.75.2_share,BA.2.75.2_marker,BA.2.86_share,BA.2.86_marker,BA.3.2_share,BA.3.2_marker,BA.4_share,BA.4_marker,BA.4.6_share,BA.4.6_marker,BA.5_share,BA.5_marker,BA.5.2.6_share,BA.5.2.6_marker,BF.11_share,BF.11_marker,BF.7_share,BF.7_marker,BN.1_share,BN.1_marker,BQ.1_share,BQ.1_marker,BQ.1.1_share,BQ.1.1_marker,CH.1.1_share,CH.1.1_marker,EG.5_share,EG.5_marker,EG.5.1.8_share,EG.5.1.8_marker,EG.6.1_share,EG.6.1_marker,EU.1.1_share,EU.1.1_marker,FD.1.1_share,FD.1.1_marker,FD.2_share,FD.2_marker,FE.1.1_share,FE.1.1_marker,FL.1.5.1_share,FL.1.5.1_marker,GE.1_share,GE.1_marker,GK.1.1_share,GK.1.1_marker,GK.2_share,GK.2_marker,HF.1_share,HF.1_marker,HK.3_share,HK.3_marker,HV.1_share,HV.1_marker,JD.1.1_share,JD.1.1_marker,JF.1_share,JF.1_marker,JG.3_share,JG.3_marker,JN.1_share,JN.1_marker,JN.1.11.1_share,JN.1.11.1_marker,JN.1.13_share,JN.1.13_marker,JN.1.13.1_share,JN.1.13.1_marker,JN.1.16_share,JN.1.16_marker,JN.1.16.1_share,JN.1.16.1_marker,JN.1.18_share,JN.1.18_marker,JN.1.18.6_share,JN.1.18.6_marker,JN.1.32_share,JN.1.32_marker,JN.1.4.3_share,JN.1.4.3_marker,JN.1.7_share,JN.1.7_marker,JN.1.8.1_share,JN.1.8.1_marker,KP.1.1_share,KP.1.1_marker,KP.1.1.3_share,KP.1.1.3_marker,KP.1.2_share,KP.1.2_marker,KP.2_share,KP.2_marker,KP.2.15_share,KP.2.15_marker,KP.2.3_share,KP.2.3_marker,KP.3_share,KP.3_marker,KP.3.1.1_share,KP.3.1.1_marker,KP.4.1_share,KP.4.1_marker,KQ.1_share,KQ.1_marker,KS.1_share,KS.1_marker,KV.2_share,KV.2_marker,KW.1.1_share,KW.1.1_marker,LB.1_share,LB.1_marker,LB.1.3.1_share,LB.1.3.1_marker,LF.3.1_share,LF.3.1_marker,LF.7_share,LF.7_marker,LF.7.2.1_share,LF.7.2.1_marker,LF.7.7.1_share,LF.7.7.1_marker,LF.7.7.2_share,LF.7.7.2_marker,LF.7.9_share,LF.7.9_marker,LP.1_share,LP.1_marker,LP.8.1_share,LP.8.1_marker,MC.1_share,MC.1_marker,MC.10.1_share,MC.10.1_marker,MC.19_share,MC.19_marker,MC.28.1_share,MC.28.1_marker,NB.1.8.1_share,NB.1.8.1_marker,NW.1_share,NW.1_marker,P.1_share,P.1_marker,P.2_share,P.2_marker,PA.1_share,PA.1_marker,PQ.17_share,PQ.17_marker,PQ.17.11_share,PQ.17.11_marker,PQ.2.1.6_share,PQ.2.1.6_marker,PQ.2.8.1_share,PQ.2.8.1_marker,RV.1_share,RV.1_marker,XBB_share,XBB_marker,XBB.1.16_share,XBB.1.16_marker,XBB.1.16.1_share,XBB.1.16.1_marker,XBB.1.16.11_share,XBB.1.16.11_marker,XBB.1.16.15_share,XBB.1.16.15_marker,XBB.1.16.17_share,XBB.1.16.17_marker,XBB.1.16.6_share,XBB.1.16.6_marker,XBB.1.42.2_share,XBB.1.42.2_marker,XBB.1.5_share,XBB.1.5_marker,XBB.1.5.1_share,XBB.1.5.1_marker,XBB.1.5.10_share,XBB.1.5.10_marker,XBB.1.5.59_share,XBB.1.5.59_marker,XBB.1.5.68_share,XBB.1.5.68_marker,XBB.1.5.70_share,XBB.1.5.70_marker,XBB.1.5.72_share,XBB.1.5.72_marker,XBB.1.9.1_share,XBB.1.9.1_marker,XBB.1.9.2_share,XBB.1.9.2_marker,XBB.2.3_share,XBB.2.3_marker,XBB.2.3.8_share,XBB.2.3.8_marker,XDP_share,XDP_marker,XDV.1_share,XDV.1_marker,XEC_share,XEC_marker,XEC.4_share,XEC.4_marker,XEK_share,XEK_marker,XEQ_share,XEQ_marker,XFC_share,XFC_marker,XFG_share,XFG_marker,XFG.1_share,XFG.1_marker,XFG.1.1_share,XFG.1.1_marker,XFG.10.4_share,XFG.10.4_marker,XFG.14.1_share,XFG.14.1_marker,XFG.2.5.1_share,XFG.2.5.1_marker,XFG.23.1.3_share,XFG.23.1.3_marker,XFG.6_share,XFG.6_marker,XFV_share,XFV_marker,XFY_share,XFY_marker,XFZ_share,XFZ_marker,n_marker_1,n_marker_2,n_marker_0,n_marker_1_wk
2024-05-18,,,,,,,,,,,,,,,5.0218015530825e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.000110144842183192,0.0,0.0004811247868928825,0.0,0.0005459035294026667,0.0,0.0,0.0,0.0,0.0,0.0011039751964011092,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000345353837474225,0.0,0.0,0.0,0.0,0.0,0.0003563927703698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003705089217803827,0.0,0.0,0.0,0.0011770590208470644,0.0,0.0,0.0,0.17515618547245304,0.0,0.030211746066469022,0.0,0.0004430065556124596,0.0,0.022620913823350075,0.0,0.028182399776257368,0.0,0.02963972686288443,0.0,0.02332298119480788,0.0,0.0013746703267455114,0.0,0.00741070491793106,0.0,0.007824387537740639,0.0,0.08850951796063242,0.0,0.027232172182546168,0.0,0.05398786612162814,0.0,0.012300468554409796,0.0,0.006599347711825278,0.0,0.13865605807542117,0.0,0.003907371436732522,0.0,0.0412000438664108,0.0,0.1268246400241668,0.0,0.00027716619024429164,0.0,0.011180376515066554,0.0,0.019726417916654387,0.0,0.023033983868993628,0.0,0.004272682287636036,0.0,0.00902644364956623,0.0,0.06367795380835345,0.0,0.0,0.0,0.005763721021745917,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0022830058684727293,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0007448673536798326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007448673536798326,0.0,0.0,0.0,0.00036328946813365384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010196835305541725,0.0,0.01284661313010883,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,90,18
2024-05-25,,,,,,,,,,,,,,,0.00010043603106165,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.000220289684366384,0.0,0.000962249573785765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013393456264075962,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00069070767494845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007410178435607654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13097637891769406,0.0,0.02945531503512304,0.0,0.0008860131112249192,0.0,0.018252052939855094,0.0,0.021550376326418787,0.0,0.037549643132549014,0.0,0.026974409388808043,0.0,0.0015345405823049155,0.0,0.003300117140707435,0.0,0.0067214998730027965,0.0,0.06504761040783841,0.0,0.020491258599437158,0.0,0.0640834751897133,0.0,0.016894897290815867,0.0,0.0089889067328638,0.0,0.14198995209657225,0.0,0.006151773416521831,0.0,0.0538794244639575,0.0,0.15868490246626044,0.0,0.0005543323804885833,0.0,0.012610364112664306,0.0,0.016237233094870983,0.0,0.025169251930145933,0.0,0.0038191658319331884,0.0,0.00845224000513548,0.0,0.07955239942440614,0.0,0.0,0.0,0.0064273853786289,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.003842051043951213,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007265789362673077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008316843844950149,0.0,0.009233574298295055,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,90,19
2024-06-01,,,,,,,,,,,,,,,0.000791217797523087,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0003505856991250295,0.0,0.0007125121203716384,0.0,0.00015714293998745,0.0,0.0,0.0,0.0,0.0,0.0010048246806548856,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000345353837474225,0.0,0.0,0.0,0.0,0.0,0.0005749893413545917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003705089217803827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11396326854825017,0.0,0.02315309528834539,0.0,0.0008025372243846596,0.0,0.013375371981125546,0.0,0.020593544414553456,0.0,0.03351778000020059,0.0,0.023858384126080864,0.0,0.001428870824523796,0.0,0.004215664210765065,0.0,0.004866537527951286,0.0,0.051093550016864706,0.0,0.014651592664707119,0.0,0.06220930204655112,0.0,0.01797955462737287,0.0,0.00811986671643082,0.0,0.13924406993847624,0.0,0.004820322723720518,0.0,0.0674279485053072,0.0,0.19982496871398042,0.0,0.0058164173712308385,0.0,0.01338523716146762,0.0,0.011779426792636457,0.0,0.01966767528072172,0.0,0.003624859986146148,0.0,0.007427343847230029,0.0,0.08770958970372489,0.0,0.0007713711432491417,0.0,0.009661389495401275,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.00728491473516134,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004921157590897995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007308569541200924,0.0,0.011146604227410074,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,90,20
2024-06-08,,,,,,,,,,,,,,,0.0014819995639845241,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.00048088171388367494,0.0,0.000462774666957512,0.0,0.0003142858799749,0.0,0.0,0.0,0.0,0.0,0.0006703037349021749,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011499786827091833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09695015817880627,0.0,0.016850875541567743,0.0,0.0007190613375444,0.0,0.008498691022396,0.0,0.019636712502688124,0.0,0.029485916867852152,0.0,0.02074235886335369,0.0,0.001323201066742677,0.0,0.005131211280822696,0.0,0.003011575182899776,0.0,0.037139489625891,0.0,0.00881192672997708,0.0,0.060335128903388935,0.0,0.019064211963929874,0.0,0.00725082669999784,0.0,0.13649818778038023,0.0,0.0034888720309192043,0.0,0.0809764725466569,0.0,0.2409650349617004,0.0,0.011078502361973093,0.0,0.014160110210270934,0.0,0.007321620490401932,0.0,0.014166098631297504,0.0,0.0034305541403591077,0.0,0.006402447689324576,0.0,0.09586677998304363,0.0,0.0015427422864982834,0.0,0.01289539361217365,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.010727778426371466,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025765258191229134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063002952374517,0.0,0.013059634156525092,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,90,21
2024-06-15,,,,,,,,,,,,,,,0.0010488119040140016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0002844665618201592,0.0,0.00038862418266940603,0.0,0.00015714293998745,0.0,0.0,0.0,0.0,0.0,0.00046778942932951576,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007119806480962062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0831335657338301,0.0,0.015605226530005057,0.0,0.0003595306687722,0.0,0.005537513487070028,0.0,0.014525395767439267,0.0,0.027509226416764003,0.0,0.023330917033987694,0.0,0.0012008539096523422,0.0,0.0029674544602311813,0.0,0.0023871825061117066,0.0,0.027942004384121984,0.0,0.005099072587375561,0.0,0.05824821086600418,0.0,0.021526585368019865,0.0,0.006440175889376235,0.0,0.12045899691060181,0.0,0.005908107554370658,0.0,0.10047260004406171,0.0,0.2383780784408251,0.0,0.02013416972476985,0.0,0.013526079704179392,0.0,0.007155784144997549,0.0,0.016214150624970548,0.0,0.0019279028312545123,0.0,0.006842359707225068,0.0,0.12397915739566083,0.0,0.0010334095042909778,0.0,0.013228897279486068,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.015146448492052227,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003874374430155647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011786354614581522,0.0,0.0,0.0,0.003594440266776104,0.0,0.009608692442998246,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,90,22
2024-06-22,,,,,,,,,,,,,,,0.0006156242440434792,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,8.805140975664348e-05,0.0,0.0003144736983813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002652751237568565,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027398261348322915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06931697328885392,0.0,0.014359577518442369,0.0,0.0,0.0,0.002576335951744058,0.0,0.009414079032190409,0.0,0.025532535965675854,0.0,0.025919475204621702,0.0,0.0010785067525620076,0.0,0.0008036976396396667,0.0,0.0017627898293236374,0.0,0.018744519142352967,0.0,0.0013862184447740419,0.0,0.05616129282861943,0.0,0.023988958772109853,0.0,0.005629525078754631,0.0,0.1044198060408234,0.0,0.008327343077822113,0.0,0.11996872754146652,0.0,0.2357911219199498,0.0,0.029189837087566603,0.0,0.012892049198087847,0.0,0.006989947799593167,0.0,0.01826220261864359,0.0,0.00042525152214991665,0.0,0.007282271725125559,0.0,0.15209153480827803,0.0,0.0005240767220836722,0.0,0.013562400946798486,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.019565118557732988,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005172223041188381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023572709229163045,0.0,0.0,0.0,0.0008885852961005083,0.0,0.0061577507294714,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,90,23
2024-06-29,,,,,,,,,,,,,,,0.0006436912093888483,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,8.026840315918765e-05,0.0,0.00033757718894930004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013263756187842826,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.315519781632273e-05,0.0,0.0,0.0,0.0,0.0,0.00013699130674161457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018669284358820216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05327258142980108,0.0,0.011854470596122308,0.0,9.28903345166591e-05,0.0,0.00312148764999654,0.0,0.009349542588967289,0.0,0.025105561413194775,0.0,0.023004129112266167,0.0,0.0019246119504364115,0.0,0.0008348456235777856,0.0,0.0012680706660856556,0.0,0.014516611947961425,0.0,0.00112887178023596,0.0,0.05523789194210063,0.0,0.024635510843085157,0.0,0.004052555990390411,0.0,0.09724704433313526,0.0,0.009344131939790412,0.0,0.12516586919166683,0.0,0.23783686357563816,0.0,0.050575970329573686,0.0,0.011349886345721788,0.0,0.004092197708846227,0.0,0.018328832933152774,0.0,0.00021262576107495832,0.0,0.006516396785522517,0.0,0.15889693209496525,0.0,0.001380083502832914,0.0,0.01235387656513759,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.023055528493031163,0.0,0.0,0.0,0.0003841042618862084,2.0,0.0,0.0,0.00025313963795686923,2.0,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004934524463134358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011786354614581522,0.0,0.0,0.0,0.0008605671772638781,0.0,0.006706234766170329,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,2,90,24
2024-07-06,,,,,,,,,,,,,,,0.0006717581747342174,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,7.248539656173181e-05,0.0,0.0003606806795173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016631039563264546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003733856871764043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03722818957074825,0.0,0.009349363673802248,0.0,0.0001857806690333182,0.0,0.003666639348249022,0.0,0.009285006145744169,0.0,0.024678586860713694,0.0,0.020088783019910635,0.0,0.0027707171483108157,0.0,0.0008659936075159045,0.0,0.0007733515028476738,0.0,0.010288704753569883,0.0,0.0008715251156978783,0.0,0.05431449105558183,0.0,0.02528206291406046,0.0,0.0024755869020261913,0.0,0.09007428262544712,0.0,0.010360920801758712,0.0,0.13036301084186716,0.0,0.2398826052313265,0.0,0.07196210357158077,0.0,0.00980772349335573,0.0,0.001194447618099287,0.0,0.01839546324766196,0.0,0.0,0.0,0.005750521845919474,0.0,0.16570232938165247,0.0,0.0022360902835821556,0.0,0.011145352183476695,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.026545938428329335,0.0,0.0,0.0,0.0007682085237724168,0.0,0.0,0.0,0.0005062792759137385,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046968258850803334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008325490584272479,0.0,0.0072547188028692575,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,92,25
2024-07-13,,,,,,,,,,,,,,,0.00034518830042263367,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,5.494500310379448e-05,0.0,0.0003573155588987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022711010784733635,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.315519781632273e-05,0.0,0.0,0.0,0.0,0.0,1.869849215420682e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018669284358820216,0.0,0.0,0.0,0.0,0.0,0.00017254444920627106,0.0,0.034798611671453955,0.0,0.008017533201354026,0.0,9.28903345166591e-05,0.0,0.0033733214654548815,0.0,0.006295854356149489,0.0,0.019394805064984352,0.0,0.01796054906716101,0.0,0.003803357040175224,0.0,0.0006248556657025722,0.0,0.00041852636931868914,0.0,0.008976368167761501,0.0,0.0004974288436551606,0.0,0.045638281583285326,0.0,0.03040195738329831,0.0,0.002105377287568891,0.0,0.08555705175392708,0.0,0.010385018498213393,0.0,0.14669013038100928,0.0,0.23332438308730893,0.0,0.0959446467385579,0.0,0.008639564184957826,0.0,0.001403713686388898,0.0,0.0174645583979093,0.0,5.6549674396075e-05,0.0,0.0044532633925738535,0.0,0.1626383990432198,0.0,0.0015346723489023085,0.0,0.010030489398365268,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.025735165662474496,0.0,0.0,0.0,0.0013030698577898834,0.0,0.0,0.0,0.00037377130049291924,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005343839103886894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4165876389677276e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041627452921362394,0.0,0.005543820517645586,0.0,0.00017325495106263684,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,92,26
2024-07-20,,,,,,,,,,,,,,,1.861842611105e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,3.740460964585714e-05,0.0,0.0003539504382801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004542202156946727,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.739698430841364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034508889841254213,0.0,0.03236903377215966,0.0,0.006685702728905805,0.0,0.0,0.0,0.003080003582660741,0.0,0.0033067025665548095,0.0,0.01411102326925501,0.0,0.015832315114411383,0.0,0.0048359969320396325,0.0,0.00038371772388924,0.0,6.370123578970454e-05,0.0,0.007664031581953118,0.0,0.00012333257161244285,0.0,0.03696207211098883,0.0,0.03552185185253616,0.0,0.001735167673111591,0.0,0.08103982088240705,0.0,0.010409116194668076,0.0,0.1630172499201514,0.0,0.22676616094329136,0.0,0.11992718990553505,0.0,0.00747140487655992,0.0,0.001612979754678509,0.0,0.016533653548156637,0.0,0.00011309934879215,0.0,0.0031560049392282334,0.0,0.15957446870478714,0.0,0.0008332544142224611,0.0,0.008915626613253841,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.02492439289661966,0.0,0.0,0.0,0.0018379311918073498,0.0,0.0,0.0,0.0002412633250721,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005990852322693454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.833175277935455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038329222324219136,0.0,0.0003465099021252737,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,92,27
