"State","Season","_WeekendDate","AgeCategory_Legend","Sex_Label","Race_Label","Type","WeeklyRate","CumulativeRate"
"Iowa","2021-22","2022-03-05","All","All","A/PI, non-Hispanic","Crude Rate","0.0","339.8"
"Iowa","2021-22","2022-02-26","All","All","A/PI, non-Hispanic","Crude Rate","0.0","339.8"
"Iowa","2021-22","2022-02-19","All","All","A/PI, non-Hispanic","Crude Rate","0.0","339.8"
"Iowa","2021-22","2022-02-12","All","All","A/PI, non-Hispanic","Crude Rate","0.0","339.8"
"Iowa","2021-22","2022-02-05","All","All","A/PI, non-Hispanic","Crude Rate","0.0","339.8"
"Iowa","2021-22","2022-01-29","All","All","A/PI, non-Hispanic","Crude Rate","24.3","339.8"
"Iowa","2021-22","2022-01-22","All","All","A/PI, non-Hispanic","Crude Rate","48.5","315.5"
"Iowa","2021-22","2022-01-15","All","All","A/PI, non-Hispanic","Crude Rate","24.3","267.0"
"Iowa","2021-22","2022-01-08","All","All","A/PI, non-Hispanic","Crude Rate","48.5","242.7"
"Iowa","2021-22","2022-01-01","All","All","A/PI, non-Hispanic","Crude Rate","48.5","194.2"
"Iowa","2021-22","2021-12-25","All","All","A/PI, non-Hispanic","Crude Rate","24.3","145.6"
"Iowa","2021-22","2021-12-18","All","All","A/PI, non-Hispanic","Crude Rate","0.0","121.4"
"Iowa","2021-22","2021-12-11","All","All","A/PI, non-Hispanic","Crude Rate","24.3","121.4"
"Iowa","2021-22","2021-12-04","All","All","A/PI, non-Hispanic","Crude Rate","0.0","97.1"
"Iowa","2021-22","2021-11-27","All","All","A/PI, non-Hispanic","Crude Rate","24.3","97.1"
"Iowa","2021-22","2021-11-20","All","All","A/PI, non-Hispanic","Crude Rate","48.5","72.8"
"Iowa","2021-22","2021-11-13","All","All","A/PI, non-Hispanic","Crude Rate","0.0","24.3"
"Iowa","2021-22","2021-11-06","All","All","A/PI, non-Hispanic","Crude Rate","0.0","24.3"
"Iowa","2021-22","2021-10-30","All","All","A/PI, non-Hispanic","Crude Rate","0.0","24.3"
"Iowa","2021-22","2021-10-23","All","All","A/PI, non-Hispanic","Crude Rate","0.0","24.3"
"Iowa","2021-22","2021-10-16","All","All","A/PI, non-Hispanic","Crude Rate","24.3","24.3"
"Iowa","2021-22","2021-10-09","All","All","A/PI, non-Hispanic","Crude Rate","0.0","0.0"
"Iowa","2021-22","2022-05-21","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","365.0"
"Iowa","2021-22","2022-05-14","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","365.0"
"Iowa","2021-22","2022-05-07","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","365.0"
"Iowa","2021-22","2022-04-30","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","365.0"
"Iowa","2021-22","2022-04-23","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","365.0"
"Iowa","2021-22","2022-04-16","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","365.0"
"Iowa","2021-22","2022-04-09","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","365.0"
"Iowa","2021-22","2022-04-02","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","365.0"
"Iowa","2021-22","2022-03-26","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","365.0"
"Iowa","2021-22","2022-03-19","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","365.0"
"Iowa","2021-22","2022-03-12","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","365.0"
"Iowa","2021-22","2022-03-05","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","365.0"
"Iowa","2021-22","2022-02-26","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","365.0"
"Iowa","2021-22","2022-02-19","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","365.0"
"Iowa","2021-22","2022-02-12","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","365.0"
"Iowa","2021-22","2022-02-05","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","365.0"
"Iowa","2021-22","2022-01-29","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","365.0"
"Iowa","2021-22","2022-01-22","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","365.0"
"Iowa","2021-22","2022-01-15","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","365.0"
"Iowa","2021-22","2022-01-08","All","All","AI/AN, non-Hispanic","Crude Rate","365.0","365.0"
"Iowa","2021-22","2022-01-01","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-12-25","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-12-18","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-12-11","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-12-04","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-11-27","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-11-20","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-11-13","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-11-06","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-10-30","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-10-23","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-10-16","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-10-09","All","All","AI/AN, non-Hispanic","Crude Rate","0.0","0.0"
"Iowa","2021-22","2022-05-21","All","All","Black, non-Hispanic","Crude Rate","0.0","877.8"
"Iowa","2021-22","2022-05-14","All","All","Black, non-Hispanic","Crude Rate","8.1","877.8"
"Iowa","2021-22","2022-05-07","All","All","Black, non-Hispanic","Crude Rate","0.0","869.8"
"Iowa","2021-22","2022-04-30","All","All","Black, non-Hispanic","Crude Rate","8.1","869.8"
"Iowa","2021-22","2022-04-23","All","All","Black, non-Hispanic","Crude Rate","0.0","861.7"
"Iowa","2021-22","2022-04-16","All","All","Black, non-Hispanic","Crude Rate","8.1","861.7"
"Iowa","2021-22","2022-04-09","All","All","Black, non-Hispanic","Crude Rate","8.1","853.7"
"Iowa","2021-22","2022-04-02","All","All","Black, non-Hispanic","Crude Rate","0.0","845.6"
"Iowa","2021-22","2022-03-26","All","All","Black, non-Hispanic","Crude Rate","8.1","845.6"
"Iowa","2021-22","2022-03-19","All","All","Black, non-Hispanic","Crude Rate","8.1","837.6"
"Iowa","2021-22","2022-03-12","All","All","Black, non-Hispanic","Crude Rate","0.0","829.5"
"Iowa","2021-22","2022-03-05","All","All","Black, non-Hispanic","Crude Rate","0.0","829.5"
"Iowa","2021-22","2022-02-26","All","All","Black, non-Hispanic","Crude Rate","8.1","829.5"
"Iowa","2021-22","2022-02-19","All","All","Black, non-Hispanic","Crude Rate","8.1","821.5"
"Iowa","2021-22","2022-02-12","All","All","Black, non-Hispanic","Crude Rate","32.2","813.4"
"Iowa","2021-22","2022-02-05","All","All","Black, non-Hispanic","Crude Rate","56.4","781.2"
"Iowa","2021-22","2022-01-29","All","All","Black, non-Hispanic","Crude Rate","64.4","724.8"
"Iowa","2021-22","2022-01-22","All","All","Black, non-Hispanic","Crude Rate","56.4","660.4"
"Iowa","2021-22","2022-01-15","All","All","Black, non-Hispanic","Crude Rate","88.6","604.0"
"Iowa","2021-22","2022-01-08","All","All","Black, non-Hispanic","Crude Rate","128.9","515.4"
"Iowa","2021-22","2022-01-01","All","All","Black, non-Hispanic","Crude Rate","64.4","386.6"
"Iowa","2021-22","2021-12-25","All","All","Black, non-Hispanic","Crude Rate","32.2","322.1"
"Iowa","2021-22","2021-12-18","All","All","Black, non-Hispanic","Crude Rate","32.2","289.9"
"Iowa","2021-22","2021-12-11","All","All","Black, non-Hispanic","Crude Rate","40.3","257.7"
"Iowa","2021-22","2021-12-04","All","All","Black, non-Hispanic","Crude Rate","48.3","217.4"
"Iowa","2021-22","2021-11-27","All","All","Black, non-Hispanic","Crude Rate","16.1","169.1"
"Iowa","2021-22","2021-11-20","All","All","Black, non-Hispanic","Crude Rate","16.1","153.0"
"Iowa","2021-22","2021-11-13","All","All","Black, non-Hispanic","Crude Rate","24.2","136.9"
"Iowa","2021-22","2021-11-06","All","All","Black, non-Hispanic","Crude Rate","24.2","112.7"
"Iowa","2021-22","2021-10-30","All","All","Black, non-Hispanic","Crude Rate","8.1","88.6"
"Iowa","2021-22","2021-10-23","All","All","Black, non-Hispanic","Crude Rate","32.2","80.5"
"Iowa","2021-22","2021-10-16","All","All","Black, non-Hispanic","Crude Rate","0.0","48.3"
"Iowa","2021-22","2021-10-09","All","All","Black, non-Hispanic","Crude Rate","48.3","48.3"
"Iowa","2021-22","2022-05-21","All","All","White, non-Hispanic","Crude Rate","6.7","455.5"
"Iowa","2021-22","2022-05-14","All","All","White, non-Hispanic","Crude Rate","2.9","448.8"
"Iowa","2021-22","2022-05-07","All","All","White, non-Hispanic","Crude Rate","4.8","445.9"
"Iowa","2021-22","2022-04-30","All","All","White, non-Hispanic","Crude Rate","5.8","441.1"
"Iowa","2021-22","2022-04-23","All","All","White, non-Hispanic","Crude Rate","3.9","435.3"
"Iowa","2021-22","2022-04-16","All","All","White, non-Hispanic","Crude Rate","5.8","431.5"
"Iowa","2021-22","2022-04-09","All","All","White, non-Hispanic","Crude Rate","1.9","425.7"
"Iowa","2021-22","2022-04-02","All","All","White, non-Hispanic","Crude Rate","3.9","423.8"
"Iowa","2021-22","2022-03-26","All","All","White, non-Hispanic","Crude Rate","3.9","419.9"
"Iowa","2021-22","2022-03-19","All","All","White, non-Hispanic","Crude Rate","4.8","416.0"
"Iowa","2021-22","2022-03-12","All","All","White, non-Hispanic","Crude Rate","9.6","411.2"
"Iowa","2021-22","2022-03-05","All","All","White, non-Hispanic","Crude Rate","3.9","401.6"
"Iowa","2021-22","2022-02-26","All","All","White, non-Hispanic","Crude Rate","7.7","397.8"
"Iowa","2021-22","2022-02-19","All","All","White, non-Hispanic","Crude Rate","5.8","390.0"
"Iowa","2021-22","2022-02-12","All","All","White, non-Hispanic","Crude Rate","22.2","384.3"
"Iowa","2021-22","2022-02-05","All","All","White, non-Hispanic","Crude Rate","20.2","362.1"
"Iowa","2021-22","2022-01-29","All","All","White, non-Hispanic","Crude Rate","32.7","341.9"
"Iowa","2021-22","2022-01-22","All","All","White, non-Hispanic","Crude Rate","26.0","309.1"
"Iowa","2021-22","2022-01-15","All","All","White, non-Hispanic","Crude Rate","42.4","283.1"
"Iowa","2021-22","2022-01-08","All","All","White, non-Hispanic","Crude Rate","35.6","240.8"
"Iowa","2021-22","2022-01-01","All","All","White, non-Hispanic","Crude Rate","18.3","205.1"
"Iowa","2021-22","2021-12-25","All","All","White, non-Hispanic","Crude Rate","27.9","186.8"
"Iowa","2021-22","2021-12-18","All","All","White, non-Hispanic","Crude Rate","11.6","158.9"
"Iowa","2021-22","2021-12-11","All","All","White, non-Hispanic","Crude Rate","27.9","147.4"
"Iowa","2021-22","2021-12-04","All","All","White, non-Hispanic","Crude Rate","18.3","119.4"
"Iowa","2021-22","2021-11-27","All","All","White, non-Hispanic","Crude Rate","13.5","101.1"
"Iowa","2021-22","2021-11-20","All","All","White, non-Hispanic","Crude Rate","10.6","87.6"
"Iowa","2021-22","2021-11-13","All","All","White, non-Hispanic","Crude Rate","9.6","77.0"
"Iowa","2021-22","2021-11-06","All","All","White, non-Hispanic","Crude Rate","13.5","67.4"
"Iowa","2021-22","2021-10-30","All","All","White, non-Hispanic","Crude Rate","10.6","53.9"
"Iowa","2021-22","2021-10-23","All","All","White, non-Hispanic","Crude Rate","12.5","43.3"
"Iowa","2021-22","2021-10-16","All","All","White, non-Hispanic","Crude Rate","14.4","30.8"
"Iowa","2021-22","2021-10-09","All","All","White, non-Hispanic","Crude Rate","16.4","16.4"
"Iowa","2021-22","2022-05-21","All","Female","All","Crude Rate","3.0","477.1"
"Iowa","2021-22","2022-05-14","All","Female","All","Crude Rate","3.0","474.1"
"Iowa","2021-22","2022-05-07","All","Female","All","Crude Rate","3.0","471.1"
"Iowa","2021-22","2022-04-30","All","Female","All","Crude Rate","3.0","468.0"
"Iowa","2021-22","2022-04-23","All","Female","All","Crude Rate","6.1","465.0"
"Iowa","2021-22","2022-04-16","All","Female","All","Crude Rate","4.5","459.0"
"Iowa","2021-22","2022-04-09","All","Female","All","Crude Rate","1.5","454.4"
"Iowa","2021-22","2022-04-02","All","Female","All","Crude Rate","3.0","452.9"
"Iowa","2021-22","2022-03-26","All","Female","All","Crude Rate","1.5","449.9"
"Iowa","2021-22","2022-03-19","All","Female","All","Crude Rate","4.5","448.3"
"Iowa","2021-22","2022-03-12","All","Female","All","Crude Rate","9.1","443.8"
"Iowa","2021-22","2022-03-05","All","Female","All","Crude Rate","1.5","434.7"
"Iowa","2021-22","2022-02-26","All","Female","All","Crude Rate","4.5","433.2"
"Iowa","2021-22","2022-02-19","All","Female","All","Crude Rate","3.0","428.7"
"Iowa","2021-22","2022-02-12","All","Female","All","Crude Rate","22.7","425.6"
"Iowa","2021-22","2022-02-05","All","Female","All","Crude Rate","13.6","402.9"
"Iowa","2021-22","2022-01-29","All","Female","All","Crude Rate","39.4","389.3"
"Iowa","2021-22","2022-01-22","All","Female","All","Crude Rate","25.7","349.9"
"Iowa","2021-22","2022-01-15","All","Female","All","Crude Rate","56.0","324.1"
"Iowa","2021-22","2022-01-08","All","Female","All","Crude Rate","50.0","268.1"
"Iowa","2021-22","2022-01-01","All","Female","All","Crude Rate","22.7","218.1"
"Iowa","2021-22","2021-12-25","All","Female","All","Crude Rate","22.7","195.4"
"Iowa","2021-22","2021-12-18","All","Female","All","Crude Rate","9.1","172.7"
"Iowa","2021-22","2021-12-11","All","Female","All","Crude Rate","27.3","163.6"
"Iowa","2021-22","2021-12-04","All","Female","All","Crude Rate","18.2","136.3"
"Iowa","2021-22","2021-11-27","All","Female","All","Crude Rate","18.2","118.1"
"Iowa","2021-22","2021-11-20","All","Female","All","Crude Rate","16.7","100.0"
"Iowa","2021-22","2021-11-13","All","Female","All","Crude Rate","13.6","83.3"
"Iowa","2021-22","2021-11-06","All","Female","All","Crude Rate","16.7","69.7"
"Iowa","2021-22","2021-10-30","All","Female","All","Crude Rate","10.6","53.0"
"Iowa","2021-22","2021-10-23","All","Female","All","Crude Rate","18.2","42.4"
"Iowa","2021-22","2021-10-16","All","Female","All","Crude Rate","6.1","24.2"
"Iowa","2021-22","2021-10-09","All","Female","All","Crude Rate","18.2","18.2"
"Iowa","2021-22","2022-05-21","All","Male","All","Crude Rate","7.8","474.0"
"Iowa","2021-22","2022-05-14","All","Male","All","Crude Rate","1.6","466.2"
"Iowa","2021-22","2022-05-07","All","Male","All","Crude Rate","4.7","464.7"
"Iowa","2021-22","2022-04-30","All","Male","All","Crude Rate","7.8","460.0"
"Iowa","2021-22","2022-04-23","All","Male","All","Crude Rate","0.0","452.2"
"Iowa","2021-22","2022-04-16","All","Male","All","Crude Rate","6.2","452.2"
"Iowa","2021-22","2022-04-09","All","Male","All","Crude Rate","3.1","446.0"
"Iowa","2021-22","2022-04-02","All","Male","All","Crude Rate","4.7","442.9"
"Iowa","2021-22","2022-03-26","All","Male","All","Crude Rate","6.2","438.2"
"Iowa","2021-22","2022-03-19","All","Male","All","Crude Rate","4.7","432.0"
"Iowa","2021-22","2022-03-12","All","Male","All","Crude Rate","7.8","427.4"
"Iowa","2021-22","2022-03-05","All","Male","All","Crude Rate","4.7","419.6"
"Iowa","2021-22","2022-02-26","All","Male","All","Crude Rate","9.3","414.9"
"Iowa","2021-22","2022-02-19","All","Male","All","Crude Rate","7.8","405.6"
"Iowa","2021-22","2022-02-12","All","Male","All","Crude Rate","21.8","397.8"
"Iowa","2021-22","2022-02-05","All","Male","All","Crude Rate","29.5","376.1"
"Iowa","2021-22","2022-01-29","All","Male","All","Crude Rate","29.5","346.6"
"Iowa","2021-22","2022-01-22","All","Male","All","Crude Rate","32.6","317.0"
"Iowa","2021-22","2022-01-15","All","Male","All","Crude Rate","32.6","284.4"
"Iowa","2021-22","2022-01-08","All","Male","All","Crude Rate","42.0","251.8"
"Iowa","2021-22","2022-01-01","All","Male","All","Crude Rate","21.8","209.8"
"Iowa","2021-22","2021-12-25","All","Male","All","Crude Rate","29.5","188.0"
"Iowa","2021-22","2021-12-18","All","Male","All","Crude Rate","15.5","158.5"
"Iowa","2021-22","2021-12-11","All","Male","All","Crude Rate","28.0","143.0"
"Iowa","2021-22","2021-12-04","All","Male","All","Crude Rate","21.8","115.0"
"Iowa","2021-22","2021-11-27","All","Male","All","Crude Rate","10.9","93.2"
"Iowa","2021-22","2021-11-20","All","Male","All","Crude Rate","6.2","82.4"
"Iowa","2021-22","2021-11-13","All","Male","All","Crude Rate","9.3","76.1"
"Iowa","2021-22","2021-11-06","All","Male","All","Crude Rate","9.3","66.8"
"Iowa","2021-22","2021-10-30","All","Male","All","Crude Rate","9.3","57.5"
"Iowa","2021-22","2021-10-23","All","Male","All","Crude Rate","7.8","48.2"
"Iowa","2021-22","2021-10-16","All","Male","All","Crude Rate","18.6","40.4"
"Iowa","2021-22","2021-10-09","All","Male","All","Crude Rate","21.8","21.8"
"Iowa","2021-22","2022-05-21","1-<2 years","All","All","Crude Rate","0.0","126.0"
"Iowa","2021-22","2022-05-14","1-<2 years","All","All","Crude Rate","0.0","126.0"
"Iowa","2021-22","2022-05-07","1-<2 years","All","All","Crude Rate","0.0","126.0"
"Iowa","2021-22","2022-04-30","1-<2 years","All","All","Crude Rate","0.0","126.0"
"Iowa","2021-22","2022-04-23","1-<2 years","All","All","Crude Rate","0.0","126.0"
"Iowa","2021-22","2022-04-16","1-<2 years","All","All","Crude Rate","0.0","126.0"
"Iowa","2021-22","2022-04-09","1-<2 years","All","All","Crude Rate","63.0","126.0"
"Iowa","2021-22","2022-04-02","1-<2 years","All","All","Crude Rate","0.0","63.0"
"Iowa","2021-22","2022-03-26","1-<2 years","All","All","Crude Rate","0.0","63.0"
"Iowa","2021-22","2022-03-19","1-<2 years","All","All","Crude Rate","0.0","63.0"
"Iowa","2021-22","2022-03-12","1-<2 years","All","All","Crude Rate","0.0","63.0"
"Iowa","2021-22","2022-03-05","1-<2 years","All","All","Crude Rate","0.0","63.0"
"Iowa","2021-22","2022-02-26","1-<2 years","All","All","Crude Rate","0.0","63.0"
"Iowa","2021-22","2022-02-19","1-<2 years","All","All","Crude Rate","0.0","63.0"
"Iowa","2021-22","2022-02-12","1-<2 years","All","All","Crude Rate","0.0","63.0"
"Iowa","2021-22","2022-02-05","1-<2 years","All","All","Crude Rate","0.0","63.0"
"Iowa","2021-22","2022-01-29","1-<2 years","All","All","Crude Rate","0.0","63.0"
"Iowa","2021-22","2022-01-22","1-<2 years","All","All","Crude Rate","0.0","63.0"
"Iowa","2021-22","2022-01-15","1-<2 years","All","All","Crude Rate","63.0","63.0"
"Iowa","2021-22","2022-01-08","1-<2 years","All","All","Crude Rate","0.0","0.0"
"Iowa","2021-22","2022-01-01","1-<2 years","All","All","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-12-25","1-<2 years","All","All","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-12-18","1-<2 years","All","All","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-12-11","1-<2 years","All","All","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-12-04","1-<2 years","All","All","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-11-27","1-<2 years","All","All","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-11-20","1-<2 years","All","All","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-11-13","1-<2 years","All","All","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-11-06","1-<2 years","All","All","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-10-30","1-<2 years","All","All","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-10-23","1-<2 years","All","All","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-10-16","1-<2 years","All","All","Crude Rate","0.0","0.0"
"Iowa","2021-22","2021-10-09","1-<2 years","All","All","Crude Rate","0.0","0.0"
"Georgia","2021-22","2022-10-01","All","All","All","Crude Rate","4.7","593.0"
"Georgia","2021-22","2022-09-24","All","All","All","Crude Rate","5.7","588.3"
"Georgia","2021-22","2022-09-17","All","All","All","Crude Rate","6.0","582.6"
"Georgia","2021-22","2022-09-10","All","All","All","Crude Rate","8.1","576.5"
"Georgia","2021-22","2022-09-03","All","All","All","Crude Rate","10.2","568.4"
"Georgia","2021-22","2022-08-27","All","All","All","Crude Rate","13.3","558.2"
"Georgia","2021-22","2022-08-20","All","All","All","Crude Rate","12.3","544.9"
"Georgia","2021-22","2022-08-13","All","All","All","Crude Rate","13.2","532.6"
"Georgia","2021-22","2022-08-06","All","All","All","Crude Rate","14.2","519.4"
"Georgia","2021-22","2022-07-30","All","All","All","Crude Rate","14.1","505.2"
"Georgia","2021-22","2022-07-23","All","All","All","Crude Rate","14.6","491.1"
"Georgia","2021-22","2022-07-16","All","All","All","Crude Rate","13.6","476.5"
"Georgia","2021-22","2022-07-09","All","All","All","Crude Rate","11.9","463.0"
"Georgia","2021-22","2022-07-02","All","All","All","Crude Rate","10.4","451.0"
"Georgia","2021-22","2022-06-25","All","All","All","Crude Rate","10.2","440.6"
"Georgia","2021-22","2022-06-18","All","All","All","Crude Rate","8.8","430.4"
"Georgia","2021-22","2022-06-11","All","All","All","Crude Rate","7.4","421.6"
"Georgia","2021-22","2022-06-04","All","All","All","Crude Rate","7.5","414.3"
"Georgia","2021-22","2022-05-28","All","All","All","Crude Rate","6.3","406.8"
"Georgia","2021-22","2022-05-21","All","All","All","Crude Rate","5.4","388.2"
"Georgia","2021-22","2022-05-14","All","All","All","Crude Rate","4.4","382.7"
"Georgia","2021-22","2022-05-07","All","All","All","Crude Rate","3.8","378.3"
"Georgia","2021-22","2022-04-30","All","All","All","Crude Rate","2.5","374.6"
"Georgia","2021-22","2022-04-23","All","All","All","Crude Rate","2.3","372.0"
"Georgia","2021-22","2022-04-16","All","All","All","Crude Rate","2.3","369.8"
"Georgia","2021-22","2022-04-09","All","All","All","Crude Rate","1.5","367.5"
"Georgia","2021-22","2022-04-02","All","All","All","Crude Rate","2.4","366.0"
"Georgia","2021-22","2022-03-26","All","All","All","Crude Rate","2.4","363.6"
"Georgia","2021-22","2022-03-19","All","All","All","Crude Rate","2.8","361.2"
"Georgia","2021-22","2022-03-12","All","All","All","Crude Rate","3.3","358.3"
"Georgia","2021-22","2022-03-05","All","All","All","Crude Rate","5.7","355.0"
"Georgia","2021-22","2022-02-26","All","All","All","Crude Rate","7.0","349.3"
"Georgia","2021-22","2022-02-19","All","All","All","Crude Rate","8.9","342.4"
"Georgia","2021-22","2022-02-12","All","All","All","Crude Rate","12.6","333.4"
"Georgia","2021-22","2022-02-05","All","All","All","Crude Rate","17.7","320.8"
"Georgia","2021-22","2022-01-29","All","All","All","Crude Rate","24.4","303.1"
"Georgia","2021-22","2022-01-22","All","All","All","Crude Rate","31.5","278.7"
"Georgia","2021-22","2022-01-15","All","All","All","Crude Rate","45.5","247.2"
"Georgia","2021-22","2022-01-08","All","All","All","Crude Rate","57.0","201.7"
"Georgia","2021-22","2022-01-01","All","All","All","Crude Rate","51.4","144.7"
"Georgia","2021-22","2021-12-25","All","All","All","Crude Rate","22.8","93.3"
"Georgia","2021-22","2021-12-18","All","All","All","Crude Rate","9.6","70.5"
"Georgia","2021-22","2021-12-11","All","All","All","Crude Rate","7.2","60.9"
"Georgia","2021-22","2021-12-04","All","All","All","Crude Rate","5.5","53.8"
"Georgia","2021-22","2021-11-27","All","All","All","Crude Rate","5.0","48.3"
"Georgia","2021-22","2021-11-20","All","All","All","Crude Rate","4.4","43.3"
"Georgia","2021-22","2021-11-13","All","All","All","Crude Rate","4.5","38.9"
"Georgia","2021-22","2021-11-06","All","All","All","Crude Rate","3.8","34.4"
"Georgia","2021-22","2021-10-30","All","All","All","Crude Rate","5.6","30.6"
"Georgia","2021-22","2021-10-23","All","All","All","Crude Rate","6.3","25.0"
"Georgia","2021-22","2021-10-16","All","All","All","Crude Rate","7.9","18.7"
"Georgia","2021-22","2021-10-09","All","All","All","Crude Rate","10.8","10.8"
"Georgia","2021-22","2022-10-01","All","All","Hispanic","Crude Rate","2.5","423.1"
"Georgia","2021-22","2022-09-24","All","All","Hispanic","Crude Rate","3.6","420.7"
"Georgia","2021-22","2022-09-17","All","All","Hispanic","Crude Rate","4.5","417.1"
"Georgia","2021-22","2022-09-10","All","All","Hispanic","Crude Rate","7.0","412.5"
"Georgia","2021-22","2022-09-03","All","All","Hispanic","Crude Rate","6.8","405.5"
"Georgia","2021-22","2022-08-27","All","All","Hispanic","Crude Rate","9.6","398.7"
"Georgia","2021-22","2022-08-20","All","All","Hispanic","Crude Rate","7.6","389.1"
"Georgia","2021-22","2022-08-13","All","All","Hispanic","Crude Rate","8.5","381.5"
"Georgia","2021-22","2022-08-06","All","All","Hispanic","Crude Rate","11.9","373.0"
"Georgia","2021-22","2022-07-30","All","All","Hispanic","Crude Rate","10.8","361.1"
"Georgia","2021-22","2022-07-23","All","All","Hispanic","Crude Rate","11.5","350.3"
"Georgia","2021-22","2022-07-16","All","All","Hispanic","Crude Rate","7.0","338.8"
"Georgia","2021-22","2022-07-09","All","All","Hispanic","Crude Rate","4.7","331.8"
"Georgia","2021-22","2022-07-02","All","All","Hispanic","Crude Rate","4.9","327.0"
"Georgia","2021-22","2022-06-25","All","All","Hispanic","Crude Rate","5.9","322.1"
"Georgia","2021-22","2022-06-18","All","All","Hispanic","Crude Rate","3.4","316.3"
"Georgia","2021-22","2022-06-11","All","All","Hispanic","Crude Rate","4.2","312.9"
"Georgia","2021-22","2022-06-04","All","All","Hispanic","Crude Rate","2.3","308.7"
"Georgia","2021-22","2022-05-28","All","All","Hispanic","Crude Rate","2.6","306.4"
"Georgia","2021-22","2022-05-21","All","All","Hispanic","Crude Rate","3.6","300.2"
"Georgia","2021-22","2022-05-14","All","All","Hispanic","Crude Rate","1.7","296.6"
"Georgia","2021-22","2022-05-07","All","All","Hispanic","Crude Rate","1.3","294.9"
"Georgia","2021-22","2022-04-30","All","All","Hispanic","Crude Rate","1.3","293.6"
"Georgia","2021-22","2022-04-23","All","All","Hispanic","Crude Rate","0.9","292.3"
"Georgia","2021-22","2022-04-16","All","All","Hispanic","Crude Rate","1.7","291.4"
"Georgia","2021-22","2022-04-09","All","All","Hispanic","Crude Rate","1.7","289.7"
"Georgia","2021-22","2022-04-02","All","All","Hispanic","Crude Rate","0.6","288.0"
"Georgia","2021-22","2022-03-26","All","All","Hispanic","Crude Rate","1.3","287.5"
"Georgia","2021-22","2022-03-19","All","All","Hispanic","Crude Rate","2.6","286.2"
"Georgia","2021-22","2022-03-12","All","All","Hispanic","Crude Rate","2.6","283.5"
"Georgia","2021-22","2022-03-05","All","All","Hispanic","Crude Rate","4.5","280.9"
"Georgia","2021-22","2022-02-26","All","All","Hispanic","Crude Rate","4.3","276.4"
"Georgia","2021-22","2022-02-19","All","All","Hispanic","Crude Rate","7.7","272.1"
"Georgia","2021-22","2022-02-12","All","All","Hispanic","Crude Rate","11.0","264.5"
"Georgia","2021-22","2022-02-05","All","All","Hispanic","Crude Rate","12.9","253.5"
"Georgia","2021-22","2022-01-29","All","All","Hispanic","Crude Rate","21.9","240.6"
"Georgia","2021-22","2022-01-22","All","All","Hispanic","Crude Rate","30.5","218.7"
